window_start,window_end,slug,label,prob_up,return_1m,return_5m,realized_vol_5m,trade_imbalance_30s,distance_to_barrier_bps,seconds_to_close
2026-05-18T02:20:00+00:00,2026-05-18T02:25:00+00:00,btc-updown-5m-1779070800,Down,0.47331489,-0.0006482484309221492,-0.0016909762333408018,0.0003263147994348079,0.0,-6.481186836179154,240
2026-05-18T02:25:00+00:00,2026-05-18T02:30:00+00:00,btc-updown-5m-1779071100,Up,0.49912463,-1.909791083143375e-05,-3.520714598526098e-05,0.0003529822968779127,0.0,-0.1896799553491313,240
2026-05-18T02:30:00+00:00,2026-05-18T02:35:00+00:00,btc-updown-5m-1779071400,Down,0.48574464,-0.00039836927077896434,-0.0001572034927758148,0.0003369983963289959,0.0,-3.982394336011774,240
2026-05-18T02:35:00+00:00,2026-05-18T02:40:00+00:00,btc-updown-5m-1779071700,Down,0.47148766,-0.0007556532020916995,-0.0008194058592846387,0.0004055244698183151,0.0,-7.647426728620843,240
2026-05-18T02:40:00+00:00,2026-05-18T02:45:00+00:00,btc-updown-5m-1779072000,Down,0.47579701,-0.0006089797974856426,-0.0011977349933949277,0.000580743470851458,0.0,-6.089797974856426,240
2026-05-18T02:45:00+00:00,2026-05-18T02:50:00+00:00,btc-updown-5m-1779072300,Down,0.49471916,-0.00016516985552517127,0.00018579993708578435,0.00012579191779386582,0.0,-1.6516985552517127,240
2026-05-18T02:50:00+00:00,2026-05-18T02:55:00+00:00,btc-updown-5m-1779072600,Down,0.47798468,-0.0005684063721413946,-0.000876234796558184,0.0006001281872054796,0.0,-5.685365172073409,240
2026-05-18T02:55:00+00:00,2026-05-18T03:00:00+00:00,btc-updown-5m-1779072900,Up,0.50343071,0.0001385882666453675,-0.00048664495114014716,0.00036755787443797284,0.0,1.3871865939374395,240
2026-05-18T03:00:00+00:00,2026-05-18T03:05:00+00:00,btc-updown-5m-1779073200,Up,0.55429338,0.001414033889149291,0.0023899578491946016,0.0006687109692760413,0.0,14.14033889149291,240
2026-05-18T03:05:00+00:00,2026-05-18T03:10:00+00:00,btc-updown-5m-1779073500,Up,0.50158231,3.692773709951247e-05,0.00017959324016758593,0.0003751344816701512,0.0,0.3692773709951247,240
2026-05-18T03:10:00+00:00,2026-05-18T03:15:00+00:00,btc-updown-5m-1779073800,Down,0.49883229,-6.758413867868907e-05,0.0003397486406151451,0.0003256258446876899,0.0,-0.5302832687448245,240
2026-05-18T03:15:00+00:00,2026-05-18T03:20:00+00:00,btc-updown-5m-1779074100,Up,0.51675303,0.0005518822699752679,-0.0008520076380436059,0.0003912127575469721,0.0,5.517520372457785,240
2026-05-18T03:20:00+00:00,2026-05-18T03:25:00+00:00,btc-updown-5m-1779074400,Up,0.50009541,3.618188451137705e-05,-0.000436709171985461,0.0001524990353879744,0.0,0.3605172915555066,240
2026-05-18T03:25:00+00:00,2026-05-18T03:30:00+00:00,btc-updown-5m-1779074700,Up,0.49352998,-0.00022912066427838162,0.0006283446696966344,0.000374602419032648,0.0,-2.289906596257829,240
2026-05-18T03:30:00+00:00,2026-05-18T03:35:00+00:00,btc-updown-5m-1779075000,Down,0.47560339,-0.0006851390734813334,-0.00024842267857128064,0.00043078522501594873,0.0,-6.8500915512315075,240
2026-05-18T03:35:00+00:00,2026-05-18T03:40:00+00:00,btc-updown-5m-1779075300,Up,0.48711788,-0.00033517344770517266,-0.00046860776788282266,0.00038949811397510404,0.0,-3.3530351799360147,240
2026-05-18T03:40:00+00:00,2026-05-18T03:45:00+00:00,btc-updown-5m-1779075600,Up,0.4934589,-0.00020632955591526336,0.00027970855643966175,0.00032632237864219126,0.0,-2.0632955591526336,240
2026-05-18T03:45:00+00:00,2026-05-18T03:50:00+00:00,btc-updown-5m-1779075900,Down,0.49718834,-0.00015867514441569863,0.0011190418503435051,0.00036001615054358075,0.0,-1.5867514441569863,240
2026-05-18T03:50:00+00:00,2026-05-18T03:55:00+00:00,btc-updown-5m-1779076200,Down,0.4948931,-0.00012739063806199713,-0.0002408449668083179,0.00029331482079442275,0.0,-1.2739063806199713,240
2026-05-18T03:55:00+00:00,2026-05-18T04:00:00+00:00,btc-updown-5m-1779076500,Up,0.49229866,-0.000166896436533448,-0.0007506604681056794,0.00017965554699157072,0.0,-1.66896436533448,240
2026-05-18T04:00:00+00:00,2026-05-18T04:05:00+00:00,btc-updown-5m-1779076800,Down,0.51698122,0.000448112768846487,0.0006665262403560135,0.00036919692486896236,0.0,4.48112768846487,240
2026-05-18T04:05:00+00:00,2026-05-18T04:10:00+00:00,btc-updown-5m-1779077100,Up,0.51063987,0.00031645639593747,-7.098983493158961e-05,0.0002634576110453387,0.0,3.1645639593747,240
2026-05-18T04:10:00+00:00,2026-05-18T04:15:00+00:00,btc-updown-5m-1779077400,Up,0.48654074,-0.0003945661124372668,0.00010350168567296869,0.00030036161052609747,0.0,-3.9443620121171197,240
2026-05-18T04:15:00+00:00,2026-05-18T04:20:00+00:00,btc-updown-5m-1779077700,Down,0.50127303,-1.7148357979834827e-05,0.0007678614240254067,0.0001466722305583594,0.0,-0.17148357979834827,240
2026-05-18T04:20:00+00:00,2026-05-18T04:25:00+00:00,btc-updown-5m-1779078000,Down,0.48279197,-0.0004277717588750951,-0.0009527895010754683,0.00019926568665618797,0.0,-4.277717588750951,240
2026-05-18T04:25:00+00:00,2026-05-18T04:30:00+00:00,btc-updown-5m-1779078300,Up,0.49839284,7.647418318867949e-05,-0.0017794390267752425,0.0004069844021395784,0.0,0.8833068297864344,240
2026-05-18T04:30:00+00:00,2026-05-18T04:35:00+00:00,btc-updown-5m-1779078600,Up,0.48525025,-0.0003979588553530977,-0.00035980501225851835,0.0003331608738577593,0.0,-3.979588553530977,240
2026-05-18T04:35:00+00:00,2026-05-18T04:40:00+00:00,btc-updown-5m-1779078900,Up,0.50715824,0.000163598649269181,0.0006467614103282671,0.00026245612955401774,0.0,1.6346837427505534,240
2026-05-18T04:40:00+00:00,2026-05-18T04:45:00+00:00,btc-updown-5m-1779079200,Up,0.53292174,0.0008523620215385996,0.0014746214176810657,0.0003191957650719496,0.0,8.522317591426187,240
2026-05-18T04:45:00+00:00,2026-05-18T04:50:00+00:00,btc-updown-5m-1779079500,Down,0.51179388,0.0002692377310691274,0.0010362938210932704,0.00021192694395772696,0.0,2.6910775511113094,240
2026-05-18T04:50:00+00:00,2026-05-18T04:55:00+00:00,btc-updown-5m-1779079800,Up,0.48027587,-0.00047002849945965153,-0.0013594664396254785,0.0003088628007401208,0.0,-4.701584600438347,240
2026-05-18T04:55:00+00:00,2026-05-18T05:00:00+00:00,btc-updown-5m-1779080100,Up,0.49787036,-0.00012124865057272505,0.0008572460314320018,0.00023915874985757182,0.0,-1.2124865057272505,240
2026-05-18T05:00:00+00:00,2026-05-18T05:05:00+00:00,btc-updown-5m-1779080400,Up,0.50589165,0.0001183299603015886,0.0007439565229936385,0.00013426449713725813,0.0,1.183299603015886,240
2026-05-18T05:05:00+00:00,2026-05-18T05:10:00+00:00,btc-updown-5m-1779080700,Down,0.4937949,-0.0001642932248330231,-0.00017390238244963108,0.0002734581110375496,0.0,-1.642932248330231,240
2026-05-18T05:10:00+00:00,2026-05-18T05:15:00+00:00,btc-updown-5m-1779081000,Down,0.51046248,0.000281603168918787,0.0003327971601307933,0.00021173071205649342,0.0,2.814732415974408,240
2026-05-18T05:15:00+00:00,2026-05-18T05:20:00+00:00,btc-updown-5m-1779081300,Down,0.46728836,-0.0008613219675029926,-0.0011615457583451505,0.0003705460222678189,0.0,-8.613219675029926,240
2026-05-18T05:20:00+00:00,2026-05-18T05:25:00+00:00,btc-updown-5m-1779081600,Up,0.50282661,6.09560191275893e-05,0.00033034321372849007,0.0002621283227566984,0.0,0.6082604103196942,240
2026-05-18T05:25:00+00:00,2026-05-18T05:30:00+00:00,btc-updown-5m-1779081900,Up,0.48803027,-0.00035720525208626785,0.00017726853362654005,0.0002546781892481602,0.0,-3.570754056486658,240
2026-05-18T05:30:00+00:00,2026-05-18T05:35:00+00:00,btc-updown-5m-1779082200,Down,0.50907451,0.0002225020636317243,0.0005994096860602038,0.00025450518162335555,0.0,2.2237214445963716,240
2026-05-18T05:35:00+00:00,2026-05-18T05:40:00+00:00,btc-updown-5m-1779082500,Up,0.49360508,-0.0001390287838957116,-0.0006934598425715199,0.00013921186816539665,0.0,-1.3279280683975436,240
2026-05-18T05:40:00+00:00,2026-05-18T05:45:00+00:00,btc-updown-5m-1779082800,Down,0.49583469,-0.0001262836400713896,0.00010513077150386962,0.00020091211752826599,0.0,-1.2615373502111726,240
2026-05-18T05:45:00+00:00,2026-05-18T05:50:00+00:00,btc-updown-5m-1779083100,Up,0.49648413,0.0,-0.001297819240079101,0.0007236823106683736,0.0,0.0,240
2026-05-18T05:50:00+00:00,2026-05-18T05:55:00+00:00,btc-updown-5m-1779083400,Down,0.50015174,-2.7568277650935613e-05,0.0004927140896062721,0.00034383216402466974,0.0,-0.27568277650935613,240
2026-05-18T05:55:00+00:00,2026-05-18T06:00:00+00:00,btc-updown-5m-1779083700,Down,0.48537085,-0.00038871612616608875,-0.00043681319610189284,0.0003482364512632731,0.0,-3.8871612616608875,240
2026-05-18T06:00:00+00:00,2026-05-18T06:05:00+00:00,btc-updown-5m-1779084000,Down,0.50946337,0.00024662327085689384,0.00043036901280668616,0.00033020564522353945,0.0,2.4675337851820522,240
2026-05-18T06:05:00+00:00,2026-05-18T06:10:00+00:00,btc-updown-5m-1779084300,Down,0.48139397,-0.00042938235600453734,-0.0015908220504348147,0.0003319950285458096,0.0,-4.193615627069436,240
2026-05-18T06:10:00+00:00,2026-05-18T06:15:00+00:00,btc-updown-5m-1779084600,Up,0.48309102,-0.000359864010794797,-0.0017552584160839269,0.0002986084390344771,0.0,-3.59864010794797,240
2026-05-18T06:15:00+00:00,2026-05-18T06:20:00+00:00,btc-updown-5m-1779084900,Down,0.541711,0.0009629979209448969,0.0034800247285173835,0.00030753417251597946,0.0,9.629979209448969,240
2026-05-18T06:20:00+00:00,2026-05-18T06:25:00+00:00,btc-updown-5m-1779085200,Down,0.47882897,-0.0004528741881117959,-0.0021513004608034736,0.0004730060807277298,0.0,-4.5300437765294355,240
2026-05-18T06:25:00+00:00,2026-05-18T06:30:00+00:00,btc-updown-5m-1779085500,Down,0.48943961,-0.0002783563111948828,-0.00034792117747994844,0.00024739005935041716,0.0,-2.782260308272777,240
