window_start,window_end,slug,label,prob_up,return_1m,return_5m,realized_vol_5m,trade_imbalance_30s,distance_to_barrier_bps,seconds_to_close
2026-05-17T11:40:00+00:00,2026-05-17T11:45:00+00:00,btc-updown-5m-1779018000,Up,0.51662257,0.00046037153489364435,0.0003404502802812903,0.0002806510355691194,0.0,4.6037153489364435,240
2026-05-17T11:45:00+00:00,2026-05-17T11:50:00+00:00,btc-updown-5m-1779018300,Down,0.5248755,0.0006683456543881139,0.0007771415737563014,0.0002792730593844046,0.0,6.683456543881139,240
2026-05-17T11:50:00+00:00,2026-05-17T11:55:00+00:00,btc-updown-5m-1779018600,Down,0.50520216,0.00019217157323048184,-0.000541536499840678,0.0002068150589860791,0.0,1.9229920173491344,240
2026-05-17T11:55:00+00:00,2026-05-17T12:00:00+00:00,btc-updown-5m-1779018900,Up,0.50515163,0.00012086095884722425,-0.00023678745761324116,0.00014246201181563413,0.0,1.7511111961998616,240
2026-05-17T12:00:00+00:00,2026-05-17T12:05:00+00:00,btc-updown-5m-1779019200,Down,0.50296855,6.54486999567272e-05,0.0002955439853289388,7.534692402053829e-05,0.0,0.654486999567272,240
2026-05-17T12:05:00+00:00,2026-05-17T12:10:00+00:00,btc-updown-5m-1779019500,Up,0.51193583,0.0003573685371973667,-0.00011022217550249458,0.00030817426993858405,0.0,3.573685371973667,240
2026-05-17T12:10:00+00:00,2026-05-17T12:15:00+00:00,btc-updown-5m-1779019800,Down,0.50013285,1.4929469739577428e-05,-0.00011265846024843817,0.0002579733668786283,0.0,0.14801865545477355,240
2026-05-17T12:15:00+00:00,2026-05-17T12:20:00+00:00,btc-updown-5m-1779020100,Down,0.5134121,0.0003844288939920393,0.00013334241848173,0.00048223637293676153,0.0,3.844288939920393,240
2026-05-17T12:20:00+00:00,2026-05-17T12:25:00+00:00,btc-updown-5m-1779020400,Up,0.50591299,0.00021219262391869442,-0.000490302960789557,0.00048431498883477324,0.0,2.1219262391869442,240
2026-05-17T12:25:00+00:00,2026-05-17T12:30:00+00:00,btc-updown-5m-1779020700,Up,0.49246957,-0.00023141255807324068,0.0003614933966185063,0.0001721491232096093,0.0,-2.442940126279325,240
2026-05-17T12:30:00+00:00,2026-05-17T12:35:00+00:00,btc-updown-5m-1779021000,Up,0.50301189,6.084553868901388e-05,0.00038279954064046606,0.00011799128481686584,0.0,0.6084553868901388,240
2026-05-17T12:35:00+00:00,2026-05-17T12:40:00+00:00,btc-updown-5m-1779021300,Up,0.51635044,0.0004207668590761049,0.0007809948979591308,0.000290247452683596,0.0,4.206393003336473,240
2026-05-17T12:40:00+00:00,2026-05-17T12:45:00+00:00,btc-updown-5m-1779021600,Up,0.49240857,-0.00017849176751350004,-0.0005128647613603654,0.0003948225568267185,0.0,-1.7861923886008935,240
2026-05-17T12:45:00+00:00,2026-05-17T12:50:00+00:00,btc-updown-5m-1779021900,Down,0.49838031,-8.374763129315177e-05,0.0002858928457800669,9.069066202463341e-05,0.0,-0.6411854716292797,240
2026-05-17T12:50:00+00:00,2026-05-17T12:55:00+00:00,btc-updown-5m-1779022200,Down,0.50321212,0.00015836545412661884,-0.0008662295532536612,0.00022897713394548814,0.0,1.5836545412661884,240
2026-05-17T12:55:00+00:00,2026-05-17T13:00:00+00:00,btc-updown-5m-1779022500,Down,0.50670454,0.0002011371395387318,-6.634729799370742e-05,0.0001824618976768722,0.0,2.011371395387318,240
2026-05-17T13:00:00+00:00,2026-05-17T13:05:00+00:00,btc-updown-5m-1779022800,Down,0.48568426,-0.0003515787468734155,-0.0008347554289088732,0.0002754706001650423,0.0,-3.515787468734155,240
2026-05-17T13:05:00+00:00,2026-05-17T13:10:00+00:00,btc-updown-5m-1779023100,Down,0.51120239,0.00031996035301662396,0.00014251992597147378,0.00024269634716831955,0.0,3.1663835569784027,240
2026-05-17T13:10:00+00:00,2026-05-17T13:15:00+00:00,btc-updown-5m-1779023400,Down,0.50336227,0.0001443973016361788,-0.0006178814035445734,0.00019915925172852504,0.0,1.443973016361788,240
2026-05-17T13:15:00+00:00,2026-05-17T13:20:00+00:00,btc-updown-5m-1779023700,Down,0.4824951,-0.00043794372001348947,-0.0009280978427730346,0.0002206895964158015,0.0,-4.379437200134895,240
2026-05-17T13:20:00+00:00,2026-05-17T13:25:00+00:00,btc-updown-5m-1779024000,Down,0.48749258,-0.0003625376871092545,3.862141004717934e-05,0.0002743158703502837,0.0,-3.6240989927427414,240
2026-05-17T13:25:00+00:00,2026-05-17T13:30:00+00:00,btc-updown-5m-1779024300,Up,0.50495128,0.0001305562489004597,0.00020537612283888507,0.000166262624035298,0.0,1.3042836126353485,240
2026-05-17T13:30:00+00:00,2026-05-17T13:35:00+00:00,btc-updown-5m-1779024600,Down,0.48617424,-0.00040979076648239854,0.0001704297373681385,0.0003135384276943417,0.0,-4.097907664823985,240
2026-05-17T13:35:00+00:00,2026-05-17T13:40:00+00:00,btc-updown-5m-1779024900,Up,0.514215,0.0003674121405750075,0.0006566754504624406,0.00026286100594924747,0.0,3.674121405750075,240
2026-05-17T13:40:00+00:00,2026-05-17T13:45:00+00:00,btc-updown-5m-1779025200,Down,0.47680327,-0.000617850040282919,-0.0007114319020168347,0.00032750764833781957,0.0,-6.177223586493197,240
2026-05-17T13:45:00+00:00,2026-05-17T13:50:00+00:00,btc-updown-5m-1779025500,Up,0.50812784,0.00021590083440758967,0.0003092438470191361,0.00024836625180017725,0.0,2.1590083440758967,240
2026-05-17T13:50:00+00:00,2026-05-17T13:55:00+00:00,btc-updown-5m-1779025800,Down,0.50745307,0.00021807301176490768,6.2622009080470775e-06,0.0002281326621455911,0.0,2.1807301176490768,240
2026-05-17T13:55:00+00:00,2026-05-17T14:00:00+00:00,btc-updown-5m-1779026100,Down,0.4836407,-0.0003833277865704643,-0.0012009292536755423,0.00035778775032586734,0.0,-3.834556413576662,240
2026-05-17T14:00:00+00:00,2026-05-17T14:05:00+00:00,btc-updown-5m-1779026400,Down,0.46408418,-0.0009862476653367258,-0.0007137211678975852,0.00044782440563307686,0.0,-9.862476653367258,240
2026-05-17T14:05:00+00:00,2026-05-17T14:10:00+00:00,btc-updown-5m-1779026700,Down,0.49153155,-0.00025482833133017024,0.00016812212452577135,0.00027152508637036106,0.0,-2.547003738081477,240
2026-05-17T14:10:00+00:00,2026-05-17T14:15:00+00:00,btc-updown-5m-1779027000,Up,0.51388901,0.00044969583696219395,-0.0005826315126450377,0.0004306471055698451,0.0,4.495676243645441,240
2026-05-17T14:15:00+00:00,2026-05-17T14:20:00+00:00,btc-updown-5m-1779027300,Down,0.44450689,-0.0014815980347524516,-0.0017565993527752788,0.0005760882325556374,0.0,-14.815980347524516,240
2026-05-17T14:20:00+00:00,2026-05-17T14:25:00+00:00,btc-updown-5m-1779027600,Up,0.47301514,-0.0007351926050657154,-0.0006033737601450762,0.00036939436472132437,0.0,-7.351926050657154,240
2026-05-17T14:25:00+00:00,2026-05-17T14:30:00+00:00,btc-updown-5m-1779027900,Up,0.5277278,0.0006804248878260477,0.00176653082774747,0.0003592227680809198,0.0,6.804248878260477,240
2026-05-17T14:30:00+00:00,2026-05-17T14:35:00+00:00,btc-updown-5m-1779028200,Down,0.51420583,0.0003975201205301815,0.0002640381117224866,0.00043970106612775645,0.0,3.975201205301815,240
2026-05-17T14:35:00+00:00,2026-05-17T14:40:00+00:00,btc-updown-5m-1779028500,Down,0.49254771,-0.0001514374180702216,-0.0008385482044765968,0.000361945610849038,0.0,-1.5130920934525172,240
2026-05-17T14:40:00+00:00,2026-05-17T14:45:00+00:00,btc-updown-5m-1779028800,Up,0.50288072,0.00012867283654838246,-0.00018647193558885,0.00023384019373139033,0.0,0.9518648854722755,240
2026-05-17T14:45:00+00:00,2026-05-17T14:50:00+00:00,btc-updown-5m-1779029100,Up,0.5164808,0.00042946903956542215,0.0006906135814341852,0.00015050721979182138,0.0,4.2946903956542215,240
2026-05-17T14:50:00+00:00,2026-05-17T14:55:00+00:00,btc-updown-5m-1779029400,Up,0.49546066,-0.00013239224194283583,2.4226576169406044e-05,9.692623966221762e-05,0.0,-1.322640960268462,240
2026-05-17T14:55:00+00:00,2026-05-17T15:00:00+00:00,btc-updown-5m-1779029700,Down,0.49897313,-5.419653508620392e-05,0.00038005321770473444,0.0002859241811491943,0.0,-0.5419653508620392,240
2026-05-17T15:00:00+00:00,2026-05-17T15:05:00+00:00,btc-updown-5m-1779030000,Up,0.48725846,-0.00031699137880880635,-0.0007051056671890654,0.00011062464525871349,0.0,-3.171195190653231,240
2026-05-17T15:05:00+00:00,2026-05-17T15:10:00+00:00,btc-updown-5m-1779030300,Up,0.50369604,0.00015018807468236695,0.000733427268441389,0.00015667779560851985,0.0,0.41515058754715284,240
2026-05-17T15:10:00+00:00,2026-05-17T15:15:00+00:00,btc-updown-5m-1779030600,Down,0.50696918,0.0001694615005374267,0.0004721501255458005,0.00014219214023639958,0.0,1.693333900338878,240
2026-05-17T15:15:00+00:00,2026-05-17T15:20:00+00:00,btc-updown-5m-1779030900,Down,0.47879249,-0.0005470458817757873,-0.0009111974966464764,0.00018444147125535202,0.0,-5.470458817757873,240
2026-05-17T15:20:00+00:00,2026-05-17T15:25:00+00:00,btc-updown-5m-1779031200,Down,0.48252614,-0.0004877063654009639,-0.00015651255670379172,0.0007137757787437954,0.0,-4.87578286428203,240
2026-05-17T15:25:00+00:00,2026-05-17T15:30:00+00:00,btc-updown-5m-1779031500,Down,0.48633574,-0.0003814558616729302,-0.00017397279767994434,0.0002035814336153532,0.0,-3.8132773317778312,240
2026-05-17T15:30:00+00:00,2026-05-17T15:35:00+00:00,btc-updown-5m-1779031800,Up,0.50936334,0.00027924841769921827,-7.821803418084361e-05,0.00020783276161143532,0.0,2.7937672566125116,240
2026-05-17T15:35:00+00:00,2026-05-17T15:40:00+00:00,btc-updown-5m-1779032100,Down,0.49797887,-8.395625456159017e-05,0.00037496298779338133,0.000165490449286627,0.0,-0.8395625456159017,240
2026-05-17T15:40:00+00:00,2026-05-17T15:45:00+00:00,btc-updown-5m-1779032400,Up,0.50586071,0.00018015435060569907,-9.665394056457277e-05,0.00029030623456688,0.0,1.800261037849804,240
2026-05-17T15:45:00+00:00,2026-05-17T15:50:00+00:00,btc-updown-5m-1779032700,Up,0.49835546,-4.256200720365033e-05,-2.833234170129817e-05,0.0002808751355425884,0.0,-0.4256200720365033,240
2026-05-17T15:50:00+00:00,2026-05-17T15:55:00+00:00,btc-updown-5m-1779033000,Down,0.4939663,-0.00017419555046382929,2.128190940253738e-05,0.00020652983807790525,0.0,-1.7419555046382929,240
2026-05-17T15:55:00+00:00,2026-05-17T16:00:00+00:00,btc-updown-5m-1779033300,Down,0.50036843,-2.563612520045666e-07,0.00016294416386841704,8.022356691327447e-05,0.0,-0.002563612520045666,240
2026-05-17T16:00:00+00:00,2026-05-17T16:05:00+00:00,btc-updown-5m-1779033600,Up,0.51228789,0.0003362264446009622,0.00031070991704273965,0.0002196756375945497,0.0,3.3609821758995295,240
2026-05-17T16:05:00+00:00,2026-05-17T16:10:00+00:00,btc-updown-5m-1779033900,Down,0.49105389,-0.0002647635118734337,0.00012647501324014598,0.00034375142834336663,0.0,-2.647635118734337,240
2026-05-17T16:10:00+00:00,2026-05-17T16:15:00+00:00,btc-updown-5m-1779034200,Down,0.49963511,-1.691051761165685e-05,9.750285077325671e-05,6.730324148929442e-05,0.0,-0.1691051761165685,240
2026-05-17T16:15:00+00:00,2026-05-17T16:20:00+00:00,btc-updown-5m-1779034500,Up,0.49083168,-0.00022682164693543783,-0.0005051462009432184,0.00021635402848585014,0.0,-2.2682164693543783,240
2026-05-17T16:20:00+00:00,2026-05-17T16:25:00+00:00,btc-updown-5m-1779034800,Up,0.50942123,0.00024760221857733633,0.0003911958878801691,0.0002611237272395514,0.0,2.4760221857733633,240
2026-05-17T16:25:00+00:00,2026-05-17T16:30:00+00:00,btc-updown-5m-1779035100,Up,0.51046614,0.00027505001695526943,0.00041384947922873394,0.00013956263385692967,0.0,2.749218727382541,240
2026-05-17T16:30:00+00:00,2026-05-17T16:35:00+00:00,btc-updown-5m-1779035400,Down,0.49201654,-0.00023915227432136366,0.00013511782786879145,0.00015909759208985842,0.0,-2.395362598492934,240
2026-05-17T16:35:00+00:00,2026-05-17T16:40:00+00:00,btc-updown-5m-1779035700,Up,0.50151364,5.6229577551913934e-05,-0.00017121149742205244,0.00010803645776224027,0.0,0.5763860034013746,240
2026-05-17T16:40:00+00:00,2026-05-17T16:45:00+00:00,btc-updown-5m-1779036000,Up,0.50927264,0.000229698447166804,0.0005527863583187909,8.762192086916111e-05,0.0,2.29698447166804,240
2026-05-17T16:45:00+00:00,2026-05-17T16:50:00+00:00,btc-updown-5m-1779036300,Down,0.49298277,-0.00020488863515621958,4.685079455613028e-05,0.00018665247123868722,0.0,-2.047606859483242,240
2026-05-17T16:50:00+00:00,2026-05-17T16:55:00+00:00,btc-updown-5m-1779036600,Up,0.47324268,-0.0006764209964356116,-0.0013328810608775887,0.00029423159263475095,0.0,-6.765489955579129,240
2026-05-17T16:55:00+00:00,2026-05-17T17:00:00+00:00,btc-updown-5m-1779036900,Down,0.46717491,-0.0009512165110393545,7.472455414236912e-05,0.0006459026176541863,0.0,-9.512165110393545,240
2026-05-17T17:00:00+00:00,2026-05-17T17:05:00+00:00,btc-updown-5m-1779037200,Down,0.4982892,-1.999960000798051e-05,-0.0003293786534436238,8.532245060401145e-05,0.0,-0.25512169625430126,240
2026-05-17T17:05:00+00:00,2026-05-17T17:10:00+00:00,btc-updown-5m-1779037500,Up,0.48836165,-0.00031025641025639317,-0.00031025641025639317,0.0004292322815444796,0.0,-3.1025641025639317,240
2026-05-17T17:10:00+00:00,2026-05-17T17:15:00+00:00,btc-updown-5m-1779037800,Down,0.48089707,-0.0005347429727323716,-0.00022340264543607713,0.00028024500188743415,0.0,-5.347429727323716,240
2026-05-17T17:15:00+00:00,2026-05-17T17:20:00+00:00,btc-updown-5m-1779038100,Up,0.51280153,0.0004109747857146129,-0.0004923139757394557,0.00038270259663635876,0.0,4.109747857146129,240
2026-05-17T17:20:00+00:00,2026-05-17T17:25:00+00:00,btc-updown-5m-1779038400,Up,0.51496003,0.00041908593058592736,0.00026052361396300405,0.00038739541923208857,0.0,4.190859305859274,240
2026-05-17T17:25:00+00:00,2026-05-17T17:30:00+00:00,btc-updown-5m-1779038700,Up,0.49212364,-0.0002161745797680803,-0.0001397223259340663,0.0001858207563717934,0.0,-2.161745797680803,240
2026-05-17T17:30:00+00:00,2026-05-17T17:35:00+00:00,btc-updown-5m-1779039000,Up,0.49505404,-0.00015534129033067945,0.00020351751668590268,0.0002447853689179052,0.0,-1.5546954560685666,240
2026-05-17T17:35:00+00:00,2026-05-17T17:40:00+00:00,btc-updown-5m-1779039300,Up,0.48546527,-0.0004120686745214819,-6.363439372270019e-05,0.0004254092826125749,0.0,-4.121968721003677,240
2026-05-17T17:40:00+00:00,2026-05-17T17:45:00+00:00,btc-updown-5m-1779039600,Up,0.4918051,-0.0002523663189449854,0.0002808559524589693,0.0005096965522467482,0.0,-2.523663189449854,240
2026-05-17T17:45:00+00:00,2026-05-17T17:50:00+00:00,btc-updown-5m-1779039900,Up,0.49242975,-0.00025262872946218984,0.0004838242122464642,0.00018278948435995374,0.0,-2.525005889544296,240
2026-05-17T17:50:00+00:00,2026-05-17T17:55:00+00:00,btc-updown-5m-1779040200,Down,0.4979339,-8.790477683018327e-05,0.00041294914148637396,0.00017538587667247757,0.0,-0.8790477683018327,240
2026-05-17T17:55:00+00:00,2026-05-17T18:00:00+00:00,btc-updown-5m-1779040500,Up,0.51240922,0.00034966397394642357,0.00016544467003520857,0.000163744215931228,0.0,3.495357532006249,240
2026-05-17T18:00:00+00:00,2026-05-17T18:05:00+00:00,btc-updown-5m-1779040800,Up,0.49410419,-0.00016744343595476163,-2.4344916730090205e-05,0.00015578492866747849,0.0,-1.6744343595476163,240
2026-05-17T18:05:00+00:00,2026-05-17T18:10:00+00:00,btc-updown-5m-1779041100,Down,0.5206847,0.00046356094905242173,0.0019084316699713444,0.0001900209413186032,0.0,4.63688957856645,240
2026-05-17T18:10:00+00:00,2026-05-17T18:15:00+00:00,btc-updown-5m-1779041400,Down,0.49858246,4.519991615614671e-05,-0.0011645680739020836,0.00017472638223954893,0.0,0.45199916156146713,240
2026-05-17T18:15:00+00:00,2026-05-17T18:20:00+00:00,btc-updown-5m-1779041700,Down,0.50808166,0.0002349988454959373,3.610708285228803e-05,0.00030762971684618974,0.0,2.349988454959373,240
2026-05-17T18:20:00+00:00,2026-05-17T18:25:00+00:00,btc-updown-5m-1779042000,Up,0.48936823,-0.000209955559406505,-0.0013278476448788101,0.00018743083665497163,0.0,-2.09955559406505,240
2026-05-17T18:25:00+00:00,2026-05-17T18:30:00+00:00,btc-updown-5m-1779042300,Up,0.51468285,0.0003729298548418303,0.0007657679544892382,0.0002491377985894274,0.0,3.7292985484183028,240
2026-05-17T18:30:00+00:00,2026-05-17T18:35:00+00:00,btc-updown-5m-1779042600,Down,0.49592737,-0.00014187246817509713,0.00035062835111410173,0.00015609706184383542,0.0,-1.4174444258074903,240
2026-05-17T18:35:00+00:00,2026-05-17T18:40:00+00:00,btc-updown-5m-1779042900,Up,0.5119257,0.0003230896953594353,0.0003556279304568477,0.00029746442844756106,0.0,3.2321779449717702,240
2026-05-17T18:40:00+00:00,2026-05-17T18:45:00+00:00,btc-updown-5m-1779043200,Down,0.4906817,-0.0002483593242220694,-0.00027869167253413707,0.00014466908296589706,0.0,-2.483593242220694,240
2026-05-17T18:45:00+00:00,2026-05-17T18:50:00+00:00,btc-updown-5m-1779043500,Up,0.49654526,-8.938430731719738e-05,-0.0001336863643621733,9.819959141538967e-05,0.0,-0.8938430731719738,240
2026-05-17T18:50:00+00:00,2026-05-17T18:55:00+00:00,btc-updown-5m-1779043800,Up,0.50720189,0.00015640937324779003,0.0007394715275927943,0.00012334746201664063,0.0,1.5653738786070015,240
2026-05-17T18:55:00+00:00,2026-05-17T19:00:00+00:00,btc-updown-5m-1779044100,Up,0.51363446,0.00034553339559151297,0.0007100028627908817,0.00015484153095627414,0.0,3.4553339559151297,240
2026-05-17T19:00:00+00:00,2026-05-17T19:05:00+00:00,btc-updown-5m-1779044400,Up,0.50342503,9.715390200759622e-05,0.00048583041513250436,0.00023094100093883313,0.0,0.6199735009282392,240
2026-05-17T19:05:00+00:00,2026-05-17T19:10:00+00:00,btc-updown-5m-1779044700,Down,0.48997216,-0.00027211433863616463,-0.00020604852110328586,0.0003363155255480749,0.0,-2.7211433863616463,240
2026-05-17T19:10:00+00:00,2026-05-17T19:15:00+00:00,btc-updown-5m-1779045000,Up,0.48973417,-0.0002757671267429318,-0.00027206055699791065,0.00020529617006899447,0.0,-2.756393144507374,240
2026-05-17T19:15:00+00:00,2026-05-17T19:20:00+00:00,btc-updown-5m-1779045300,Down,0.49267841,-0.00022625238363915834,0.00021637769417082175,0.00016315147704474897,0.0,-2.261245863384165,240
2026-05-17T19:20:00+00:00,2026-05-17T19:25:00+00:00,btc-updown-5m-1779045600,Down,0.49506852,-0.00012926722488970643,-0.00017324370518045917,0.00010349241798249718,0.0,-1.2926722488970643,240
2026-05-17T19:25:00+00:00,2026-05-17T19:30:00+00:00,btc-updown-5m-1779045900,Down,0.50515588,0.00015347623676276179,3.836318607230993e-07,0.0003626441961986694,0.0,1.5334832028601753,240
2026-05-17T19:30:00+00:00,2026-05-17T19:35:00+00:00,btc-updown-5m-1779046200,Down,0.50790521,0.00023305085829750105,-1.8158567774873013e-05,0.0002475500013539639,0.0,2.331787974854116,240
2026-05-17T19:35:00+00:00,2026-05-17T19:40:00+00:00,btc-updown-5m-1779046500,Up,0.50686576,0.00029999227312038634,-8.248231617502544e-05,0.00023322971205524948,0.0,1.936631226144847,240
2026-05-17T19:40:00+00:00,2026-05-17T19:45:00+00:00,btc-updown-5m-1779046800,Up,0.5309378,0.0007811087450828591,0.0016568163573493777,0.00030112521582008214,0.0,7.811087450828591,240
2026-05-17T19:45:00+00:00,2026-05-17T19:50:00+00:00,btc-updown-5m-1779047100,Up,0.48747785,-0.00035103834589711447,-0.00012972142579159573,0.000239043967543258,0.0,-3.5103834589711447,240
2026-05-17T19:50:00+00:00,2026-05-17T19:55:00+00:00,btc-updown-5m-1779047400,Down,0.51223404,0.0002585570983235641,0.0013453959264231319,0.00012594653361349775,0.0,2.585570983235641,240
2026-05-17T19:55:00+00:00,2026-05-17T20:00:00+00:00,btc-updown-5m-1779047700,Down,0.49416034,-0.00011241100423342587,-0.0006705188984821309,0.0003223302962927719,0.0,-1.1789693307195925,240
2026-05-17T20:00:00+00:00,2026-05-17T20:05:00+00:00,btc-updown-5m-1779048000,Down,0.51442189,0.0003879098206645004,0.0004444625932982227,0.00018175561129672287,0.0,3.879098206645004,240
2026-05-17T20:05:00+00:00,2026-05-17T20:10:00+00:00,btc-updown-5m-1779048300,Down,0.497681,-1.9399934499730875e-05,-0.0006361039975827376,0.00015855959011391909,0.0,-0.19399934499730875,240
2026-05-17T20:10:00+00:00,2026-05-17T20:15:00+00:00,btc-updown-5m-1779048600,Down,0.49434435,-0.00011633384672615765,-0.0006287232323571867,0.00019838402870249428,0.0,-1.1620616250229698,240
2026-05-17T20:15:00+00:00,2026-05-17T20:20:00+00:00,btc-updown-5m-1779048900,Down,0.5039954,0.0001181490476420688,2.426564495561223e-06,0.00023126316765308363,0.0,1.181490476420688,240
2026-05-17T20:20:00+00:00,2026-05-17T20:25:00+00:00,btc-updown-5m-1779049200,Down,0.47755249,-0.0005671108907526756,-0.001127328043520781,0.00021057960463142454,0.0,-5.671108907526756,240
2026-05-17T20:25:00+00:00,2026-05-17T20:30:00+00:00,btc-updown-5m-1779049500,Up,0.5070922,0.0001667886375142924,0.0005609119428342524,0.00017015762998966953,0.0,1.667886375142924,240
2026-05-17T20:30:00+00:00,2026-05-17T20:35:00+00:00,btc-updown-5m-1779049800,Down,0.51820767,0.0004919536193794816,0.0005382349344376092,0.00027270794227412577,0.0,4.919536193794816,240
2026-05-17T20:35:00+00:00,2026-05-17T20:40:00+00:00,btc-updown-5m-1779050100,Up,0.51445322,0.0005601572019444667,-0.00033270364432469446,0.0005840054704775739,0.0,4.329098945410337,240
2026-05-17T20:40:00+00:00,2026-05-17T20:45:00+00:00,btc-updown-5m-1779050400,Down,0.49449812,-0.00013007455265146017,-0.00024568216470133297,0.0003725302184242362,0.0,-1.3876202045171038,240
2026-05-17T20:45:00+00:00,2026-05-17T20:50:00+00:00,btc-updown-5m-1779050700,Down,0.50353569,0.00010377647977666271,7.411891459696562e-06,0.00015795056916908886,0.0,1.0364866298329112,240
2026-05-17T20:50:00+00:00,2026-05-17T20:55:00+00:00,btc-updown-5m-1779051000,Down,0.50274829,8.396865783577567e-05,-4.038173002751666e-05,0.00011682063237993696,0.0,0.8384084094403832,240
2026-05-17T20:55:00+00:00,2026-05-17T21:00:00+00:00,btc-updown-5m-1779051300,Down,0.49741172,-6.40302232879364e-05,-0.00013750789935607077,0.0001048559169726277,0.0,-0.6390242661802326,240
2026-05-17T21:00:00+00:00,2026-05-17T21:05:00+00:00,btc-updown-5m-1779051600,Down,0.50574505,0.00025262549612592444,-1.2525676038155353e-05,0.00022659902027335918,0.0,1.5749241396623148,240
2026-05-17T21:05:00+00:00,2026-05-17T21:10:00+00:00,btc-updown-5m-1779051900,Up,0.49715449,-4.269999482231501e-05,-0.0002748014367897067,0.00030389614031152635,0.0,-0.6174761868971146,240
2026-05-17T21:10:00+00:00,2026-05-17T21:15:00+00:00,btc-updown-5m-1779052200,Up,0.50979224,0.0002595111142986717,0.0003515868264123423,0.00010294907705689539,0.0,2.595111142986717,240
2026-05-17T21:15:00+00:00,2026-05-17T21:20:00+00:00,btc-updown-5m-1779052500,Up,0.48607346,-0.00039250835453774613,-0.00011732482528115096,0.00024388481550677348,0.0,-3.926360740174051,240
2026-05-17T21:20:00+00:00,2026-05-17T21:25:00+00:00,btc-updown-5m-1779052800,Up,0.50833617,0.00019406349670725298,0.0006826856426260797,0.0001732320858468747,0.0,1.9406349670725298,240
2026-05-17T21:25:00+00:00,2026-05-17T21:30:00+00:00,btc-updown-5m-1779053100,Up,0.49658655,-0.00017680551469922978,0.00113452109338108,0.0004000431614111677,0.0,-1.7680551469922978,240
2026-05-17T21:30:00+00:00,2026-05-17T21:35:00+00:00,btc-updown-5m-1779053400,Up,0.49757591,-9.118603443170059e-05,0.00033963889572197203,0.00033942623847752797,0.0,-0.9118603443170059,240
